location,job_description_url,job_title,company_name,company_link,company_location,company_logo,job_ description,time
France,not-found,Data Engineer GCP - Stage de fin d'études H/F,Ströer SE & Co. KGaA,https://de.linkedin.com/company/stroeer?trk=public_jobs_topcard-org-name,Levallois-Perret,https://media.licdn.com/dms/image/C4D0BAQHwzl8ALxDT-w/company-logo_100_100/0/1670340018004/stroeer_logo?e=2147483647&v=beta&t=p_XX2NePyoW3VcLQp14FH2es15r-ftHrvrGa80IWktU,"Description De L'entreprise Chez Devoteam, nous sommes des « Digital Transformakers ». Le respect, la franchise et la passion animent chaque jour notre tribu. Ensemble, nous aidons nos clients du CAC40 à remporter la bataille du Digital : du conseil à la mise en œuvre de technologies innovantes, jusqu’à l’adoption des usages. Créée en  2009 , Devoteam G Cloud est la filiale du groupe qui a pour mission de conseiller et d'accompagner les sociétés dans leur transformation digitale avec les solutions  Google Cloud  (Google Cloud Platform, Google Suite, Google Maps Platform,). Avec plus de  1 300  clients et  1 000 000  d’utilisateurs déployés, Devoteam G Cloud s'impose depuis 10 ans comme  1er partenaire EMEA  de Google Cloud sur l'intégration de ses solutions En savoir plus : https://gcloud.devoteam.com/ Description Du Poste Envie de participer à la conception et la mise en place des projets clients innovants (BI, Big Data, IoT et/ou Machine Learning) ? Nous te proposons un poste de Data Engineer ou tu utiliseras les dernières technologies Google Cloud Platform et Open Source. Tu feras partie des référents techniques sur les technologies Google de traitement et d’analyse de la donnée. Tu resteras en veille des solutions concurrentes et de la complémentarité des solutions Google avec d’autres technologies. Tu seras accompagné(e) en interne pour monter rapidement en compétences sur GCP dans l’objectif de devenir certifié Google sur ta practice. Qualifications Tu suis une formation supérieure dans l’informatique et tu as des notions autour de l’architecture des systèmes et bases de données. Tu es passionné(e) par les nouvelles technologies  Tu aimes travailler en équipe Tu es désireux(se) de t’investir dans des projets challengeants Stage de fin d'études - Pré-embauche possible - Basé à Levallois Informations supplémentaires Le Groupe Devoteam oeuvre pour l’égalité des chances, pour la promotion de ses collaboratrices et de ses collaborateurs au mérite et lutte activement contre toute forme de discrimination. Nous sommes persuadés que la diversité contribue à la créativité, au dynamisme et à l’excellence de notre organisation. Tous nos postes sont ouverts aux personnes en situation de handicap. 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 10 heures
France,not-found,Data Engineer,Free-Work (ex Freelance-info Carriere-info),https://fr.linkedin.com/company/free-work-com?trk=public_jobs_topcard-org-name,Puteaux,https://media.licdn.com/dms/image/C4E0BAQF5W6yWMv4fbA/company-logo_100_100/0/1658140275330/freelance_info_logo?e=2147483647&v=beta&t=2lDvg19HB3JpgfAamzSK-XV1tjz0zW31C9NlmWmMnRw,"Nous recrutons un développeur pour accompagner une équipe DATA afin de servir l’ensemble de notre client en données, par des applications robustes. La DATA est toujours plus sollicitée et accompagne l’ensemble des métiers business (marketing, études, régie publicitaire...) au quotidien dans leurs connaissances et prises de décisions. Dans ce cadre, l’équipe DATA a mis en place tout un écosystème sur le cloud (AWS). L’objectif du poste est de faire évoluer des applications dans les processus d’industrialisation en place. Vous serez donc amené à travailler sur des problématiques variées. L’environnement de travail de notre client vise à allier rigueur, ambiance décontractée dans les équipes ET méthodes Agiles (Scrum et Kanban). Votre principales missions seront :  Comprendre les problématiques en jeu de chaque sujet et être force de proposition  Concevoir, implémenter et participer à l’industrialisation des applications data  Travailler en étroite collaboration avec les développeurs de l’équipe afin de répondre à l’ensemble des pratiques en place (tests, relectures de code, industrialisation, cérémonies agiles) Profil candidat: Vous justifiez d’une expérience de minimum 2 ans en tant que développeur ou ingénieur data. Vous maîtrisez Scala (ou Java) et Spark et idéalement Airflow et les services AWS. Vous connaissez et maîtrisez les outils Confluence et Jira ainsi que les méthodes agiles
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 mois
France,not-found,Data Analyst en ESN - (H/F) - Profil confirmé(e),Free-Work (ex Freelance-info Carriere-info),https://fr.linkedin.com/company/free-work-com?trk=public_jobs_topcard-org-name,Brest et périphérie,https://media.licdn.com/dms/image/C4E0BAQF5W6yWMv4fbA/company-logo_100_100/0/1658140275330/freelance_info_logo?e=2147483647&v=beta&t=2lDvg19HB3JpgfAamzSK-XV1tjz0zW31C9NlmWmMnRw,"Profil recherché : Les compétences et expertises requises pour ce poste sont les suivantes : Outils de data visualisation : Maîtrise de Power BI (la connaissance d'au moins un autre outil, tel que Tableau, Looker, est un atout apprécié). Excellente maîtrise des concepts de Data Visualisation, vision du marché, et création de solutions pour répondre aux besoins métiers. Langages : Maîtrise de SQL, Python, M, DAX... Compétence avancée dans les opérations de préparation, nettoyage et analyse de données. Système / Cloud : Connaissance des environnements Azure, en particulier de la Data Platform Azure (ADF, Azure SQL, Synapse), et/ou GCP (Big Query), et/ou Snowflake. Connaissance des concepts de modélisation de données. Excellentes capacités analytiques et conceptuelles. Fort intérêt pour la technologie et l'innovation. Leadership technique et capacité d'encadrement d'équipe. Excellentes compétences relationnelles pour assurer le lien fonctionnel entre les équipes métiers et l'équipe de Data Engineers. Profil candidat: Bac+5, école d'ingénieur, école de commerce (spé data) 4 ans d'expérience minimum dans le domaine de la Data. Bonne culture d'entreprise Expérience en ESN obligatoire Salaire selon profil Maitrise du français et de l'anglais, à l'écrit et à l'oral
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 3 semaines
France,not-found,Ingénieur Data (H/F),METEOJOB by CleverConnect,https://fr.linkedin.com/company/meteojob-by-cleverconnect?trk=public_jobs_topcard-org-name,Aix-en-Provence,https://media.licdn.com/dms/image/D560BAQGoEpfu0QeqSA/company-logo_100_100/0/1701270486139?e=2147483647&v=beta&t=lmB3wstTLoRF-tIJNnfI8ZA7B2rcnc6kDLbwvXy3cEk,"Entreprise Adsearch vous propose des milliers d''opportunités de carrières dans toute la France pour les profils d''experts, cadres et managers. Que ce soit pour un emploi ou pour une mission, Adsearch c''est le cabinet de recrutement qu''il vous faut !Retrouvez toutes nos offres d'emploi en CDI, CDD, Intérim et Freelance sur notre site internet ! Description Du Poste En bref : Ingénieur Data H/F - Aix en Provence - Editeur de logiciel - 55/60K€ Chloé, recruteuse spécialisée sur les métiers de l'IT recrute pour son client, éditeur de logiciel de solution de mobilité à Aix en Provence un Ingénieur Data H/F pour s'occuper des données dans le cloud ! Les Missions Mettre en place des pipelines de données efficaces et évolutif pour extraire, transformer et charger des données dans Azure Data Lake. Fournir des données fiables et sécurisés pour les membres de la direction Garantir la sécurité des données stockées …. Profil Description du profil : Bac +5 en data engineering et idéalement 5 ans en tant que Data Engineer Bon niveau d'anglais Avantages Salaire : 55-60K€ selon profil Mutuelle, Ticket restaurant …. Télétravail 2 jours / semaine Equipe dynamique
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,[Stage] Data Engineer H/F,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_topcard-org-name,Toulouse,https://media.licdn.com/dms/image/C4D0BAQFZJHDg4P9ufg/company-logo_100_100/0/1631344811254?e=2147483647&v=beta&t=tx-yrzbf0I8h3JBAWJy-p5eMjB_sIUtNHpLTFAPBa-g,"Description Du Poste Dans le cadre de notre campagne annuelle « Offre Jeunes Diplômés » pour l’année 2024, nous proposons un stage de fin d’études pour valider votre diplôme. Intégré.e à L’équipe Datalake Pour Le Compte D’un Projet Dans Le Domaine Bancaire, Votre Rôle Sera De Prendre part aux développements tout en étant garant de la pérennité et la non-régression de l’outillage déjà en place. Participer à la conception et à l’implémentation de ce projet en utilisant les méthodes Agile et en travaillant quotidiennement avec les acteurs métiers. Cette plateforme appelée Datalake est basée sur la distribution Hadoop HortonWorks qui collecte les données des différents systèmes de synthèse de la Banque afin de répondre aux nouveaux besoins de reporting Finances et Risques. Environnement technique : Big Data et NoSQL (Hadoop, Kafka, Spark, Scala, Hive, SolR, HBase, Kerberos,…) dans un environnement Agile avec outils et méthodologies associés (Confluence, Jira, Scrum, Kanban) Durée du stage : 6 mois (démarrage négociable) Formation : BAC + 5 (Master 2 Université ou Ecole d’ingénieurs) Gratification : 1200 € brut + avantages CSE + participation à la restauration et au transport Merci d’adresser vos candidatures par mail àcelad-rht@celad.com Sous la référence : Réf : T.S.92.13.23
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 semaines
France,not-found,"Analyste des données et systèmes, EMEA H/F",Baxter International Inc.,https://www.linkedin.com/company/baxter-healthcare?trk=public_jobs_topcard-org-name,Guyancourt,https://media.licdn.com/dms/image/D560BAQGo-7_Js0cTcQ/company-logo_100_100/0/1686836641924/baxter_healthcare_logo?e=2147483647&v=beta&t=vE6nEa_Cc_c1hsufuA-bE7yLaaOmU-PtM_D1bU6hWvM,"This is where you save and sustain lives At Baxter, we are deeply connected by our mission. No matter your role at Baxter, your work makes a positive impact on people around the world. You'll feel a sense of purpose throughout the organization, as we know our work improves outcomes for millions of patients. Baxter's products and therapies are found in almost every hospital worldwide, in clinics and in the home. For over 85 years, we have pioneered significant medical innovations that transform healthcare. Together, we create a place where we are happy, successful and inspire each other. This is where you can do your best work. Join us at the intersection of saving and sustaining lives—where your purpose accelerates our mission. Résumé du poste En tant qu’Analyste des Données et Systèmes, vous serez chargé de gérer, analyser et interpréter des ensembles de données complexes pour aider à prendre des décisions stratégiques et favoriser la croissance de l'entreprise. Vous devrez mettre à profit votre expertise en gestion de données, en analyse et en outils de visualisation pour optimiser et rationaliser les processus opérationnels, créer des informations exploitables et produire des rapports sur les indicateurs clés de performance. Responsabilités clés Élaborer et mettre en œuvre des stratégies de gestion de données pour optimiser les processus opérationnels et améliorer la qualité des données Collaborer avec des équipes interfonctionnelles pour recueillir et interpréter les exigences en matière de données, prioriser les projets d'analyse de données et fournir des informations de haute qualité pour soutenir les objectifs commerciaux Élaborer et mettre en œuvre des modèles analytiques et des techniques statistiques pour tirer des informations des données et soutenir les processus de prise de décision Élaborer des tableaux de bord et des visualisations de données pour communiquer des informations aux parties prenantes de l'entreprise, rendre les données complexes accessibles et faciles à comprendre Assurer l'exactitude et l'intégrité des données en établissant des normes de qualité des données et en effectuant régulièrement des audits des sources de données Se tenir au courant des tendances et des meilleures pratiques de l'industrie en matière de gestion de données, d'analyse et d'outils de visualisation de données. Soutenir la culture d’entreprise en maintenant la région en conformité avec les exigences HSE et un environnement opérationnel zéro blessure. Gérer indirectement une équipe d'analystes de données, en fournissant des orientations, un mentorat et un soutien pour assurer leur croissance et leur développement professionnel Qualifications Diplôme de premier cycle ou de maîtrise dans un domaine quantitatif tel que l'informatique, la statistique, les mathématiques, la science des données ou un domaine connexe 3+ années d'expérience en gestion de données, en analyse de données et en visualisation de données avec une expérience avérée de la fourniture d'informations ayant un impact et de la stimulation de la croissance de l'entreprise Solide expertise en SQL, Python, R ou d'autres langages de programmation, ainsi qu'une expérience des outils d'analyse de données tels que Smartsheet, Tableau, Power BI ou d'autres outils de visualisation de données Expérience avérée en gestion de projet, gouvernance des données, qualité des données et architecture des données Excellentes compétences en communication et en relations interpersonnelles pour collaborer avec des équipes interfonctionnelles et communiquer des informations complexes aux parties prenantes non techniques Solides compétences en leadership pour gérer et encadrer une équipe d'analystes de données et de scientifiques de données Anglais courant Déplacements à prévoir en Europe Reasonable Accommodations Baxter is committed to working with and providing reasonable accommodations to individuals with disabilities. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application or interview process, please send an e-mail to  Americas_TTA@baxter.com  and let us know the nature of your request along with your contact information. Recruitment Fraud Notice Baxter has discovered incidents of employment scams, where fraudulent parties pose as Baxter employees, recruiters, or other agents, and engage with online job seekers in an attempt to steal personal and/or financial information. To learn how you can protect yourself, review our Recruitment Fraud Notice.  123204
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 semaine
France,not-found,Data Visualist / BI Engineer Tableau,LINCOLN,https://fr.linkedin.com/company/lincoln-?trk=public_jobs_topcard-org-name,Boulogne-Billancourt,https://media.licdn.com/dms/image/D4E0BAQHmoLHKVCW99Q/company-logo_100_100/0/1698919016549/lincoln__logo?e=2147483647&v=beta&t=6MnHqcwzn9UFUVzVNPxZvFpcn0Xy7EG4P5v3e6FY6xU,"Notre mission chez Lincoln ? Accompagner nos clients grands comptes sur l’ensemble de leurs projets tout au long de la chaîne de valeur de la donnée💡   Nous sommes un cabinet de conseil  reconnu pour son expertise Data  depuis plus de 30 ans, composé de 380 experts de l’ingénierie qui évoluent dans un environnement technique stimulant et en constante évolution. Ce que l'on attend de vous Nous recherchons notre futur(e)  Data Visualist / BI Engineer Tableau  pour l'un de nos clients Grands Comptes. Vos missions seront les suivantes : Création d’un set de Dashboards Tableau (Data prep sur Alteryx et Dataiku) Exposer et gouverner les informations avec les bons indicateurs Former et acculturer autour de l’utilisation Apporter la meilleure expérience utilisateur permettant une prise de décision éclairée Vos atouts pour réussir sur ce poste Des fondamentaux théoriques acquis en cursus école d’ingénieur, informatique ou universitaire avec une spécialisation IT, avec une expérience d’au  minimum 4 ans post diplôme en tant que Data Analyst  : Maîtrise avancée de  Tableau ; Maîtrise de  SQL ; Une bonne connaissance de  Dataiku et/ou Alteryx  est un plus. Le poste est à pourvoir dès que possible (fin des candidatures le 23/01)  Vous intègrerez un dispositif Lincoln de 3 personnes sur le projet sur lequel vous aurez l’occasion de monter en compétence auprès de spécialistes Tableau et de Dataiku. La mission se trouve à Boulogne et il y a 2,5 jours de télétravail par semaine. Vous l’aurez compris  : si vous êtes passionné(e) par la Data, que vous savez faire preuve d’écoute et recherchez une satisfaction personnelle de celle de vos clients, n’hésitez plus… postulez  😉 
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 3 jours
France,not-found,Développeur BI (H/F),Harry Hope.,https://fr.linkedin.com/company/harry-hope?trk=public_jobs_topcard-org-name,Alès,https://media.licdn.com/dms/image/C4E0BAQGYHb_2t8I7bg/company-logo_100_100/0/1650888517611/harry_hope_logo?e=2147483647&v=beta&t=M712CgmtxEikqo9hcaORCJirpmzuaiKiN1B0Hw8ORjU,"Harry Hope, cabinet de recrutement accompagne candidats et entreprises dans leurs recherches des meilleures opportunités en France et à l'international. Afin de mieux répondre à vos enjeux, tous nos consultants sont spécialisés par secteur d'activité et zone géographique. En tant que Développeur BI (Business Intelligence) vous aurez pour mission de créer et gérer des solutions de veille stratégique et analytique permettant de transformer des données en connaissances. A ce titre, vos principales missions seront les suivantes :  Traduire les besoins des différents services en spécifications techniques  Concevoir, développer et déployer des solutions BI  Réaliser des tests unitaires et procéder au dépannage  Développer et exécuter des requêtes de base de données et procéder à des analyses  Créer des visualisations et des rapports pour les projets demandés  Développer et mettre à jour la documentation technique  Réaliser les extractions de données pour répondre aux demandes utilisateurs Titulaire d'une formation supérieure en informatique ou en ingénierie, vous justifiez d'une expérience réussie sur un poste similaire. Vous maitrisez les bases de données, l'exploration des données, les outils de reporting BI (tableau software, Power BI, Oracle BI) ainsi que les requêtes SQL (Oracle, SQL Server). Vous êtes reconnu(e) pour votre organisation, votre rigueur et vos capacités d'analyse. Une excellente communication et votre capacité à prendre des initiatives seront appréciées. 19078112-55584
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 semaine
France,not-found,Stage Data Engineer dans la division Logistique,Toyota Motor Manufacturing France,https://fr.linkedin.com/company/toyota-motor-manufacturing-france?trk=public_jobs_topcard-org-name,Valenciennes,https://media.licdn.com/dms/image/C4E0BAQHyvd5H-FMXyw/company-logo_100_100/0/1631316894905?e=2147483647&v=beta&t=noZI26RMbB58w_UiB6I6UsctzyGrbDjGfSEKIasm-iM,"À propos de nous Toyota Motor Manufacturing France (Toyota Valenciennes) est le seul site de production Toyota en France. Chaque jour, les 5000 collaborateurs y fabriquent plus de 1000 Toyota Yaris et Yaris Cross pour le marché européen. Intégrer TMMF dans le cadre de tes études ou en tant que jeune diplômé(e), c’est découvrir l’univers automobile, tout en développant tes connaissances, tes compétences et ton expérience. Tu bénéficieras des outils et méthodes de travail Toyota, reconnus et étudiés comme modèles dans les écoles d’Ingénieurs. C'est aussi rejoindre une équipe multiculturelle et passionnée où bienveillance et exigence se côtoient afin de réaliser des projets toujours plus audacieux. Dans les années à venir, Toyota Valenciennes ambitionne de produire 300 000 véhicules par an tout en supprimant ses émissions de CO2. Tu es véritablement acteur(-rice) de votre projet, tu seras considéré(e) comme un(e) collaborateur(-rice) créateur(-rice) de valeur pour l’entreprise ! Mission Au sein du département Production Control / Parts Procurement, vous êtes rattaché(e) à la responsable de l’approvisionnement des composants à long délai d’approvisionnement (Turquie / Japon) et intégrez une équipe de 7 personnes. Vos Missions Principales Sont Comprendre et analyser le besoin de l'équipe. Concevoir et développer des solutions Data à des fins analytics et dashborarding : Profil Analyser l'existant provenant de sources multiples et avec l'aide d'un ETL, les convertir et transférer dans notre Data Warehouse. Développer et tester les flux d'ingestions et traitement des données. Accompagner les Métier dans la compréhension des Analytics et mise en œuvre de solution d'optimisation afin de mieux gérer les variations mensuelles de production. Proposer et développer un dashboard avec les différentes KPI détectés. Vous êtes en 5ème année d’école d’ingénieur ou master orienté Data et recherchez un stage de 5/6 mois à compter de février/mars 2023. Vous êtes reconnu(e) pour vos facultés d’organisation, de planification et de communication. Vous aimez le travail en équipe tout en faisant preuve d’autonomie. Vous faites preuve de capacité d’adaptation, de rigueur et d’analyse. Vous connaissez les logiciels bureautiques (Excel), power BI, Snowflake, SQL, Pentaho … . La capacité à communiquer en anglais (écrit et oral) est nécessaire. Référence de l'offre : dk7zg7gbg0
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 2 jours
France,not-found,Data Analyst référentiel tiers F/H,Bpifrance,https://fr.linkedin.com/company/bpifrance?trk=public_jobs_topcard-org-name,Maisons-Alfort,https://media.licdn.com/dms/image/C4D0BAQE_pjlLkNPv7Q/company-logo_100_100/0/1630464491015/bpifrance_logo?e=2147483647&v=beta&t=Qe6VHyyW6zK-iYy99joDK2_jMgXJMKImibeii7WVXRg,"Vos missions au service de l’économie française Nous recherchons un.e Data Analyst ! Pour le produit Référentiel Tiers, situé au cœur des processus bancaires et garant, en tant que point de vérité unique de la donnée, de son caractère fiable et incontestable. Vous ferez parti.e du train Data dont la raison d’être est de valoriser, sécuriser et rendre accessible le patrimoine de données de Bpifrance, à travers une plateforme de service d’intelligence artificielle et de produits de données unifiés, self-service et innovants. Vous interviendrez dans une équipe agile de 10 personnes, en collaboration avec des Product Owner, Scrum Master, Architectes et développeurs dans une dynamique d’agilité à l’échelle (framework SAFe). Vous serez impliqué.e sur : La compréhension les enjeux des métiers prescripteurs et participerez au développement et à l’entretien des produits en cours de construction :  Votre rôle, en appui et complément de celui du Product Owner, sera de :  Comprendre finement les besoins des métiers  Définir la réponse fonctionnelle aux besoins en vous appuyant sur les principes de gouvernance des données (modélisation fonctionnelle, documentation, exigences qualité, …)  Coconstruire et valider le(s) produit(s) développés ainsi que les parcours utilisateurs et cela avec l’ensemble des acteurs de l’agile team  En plus de cela, vous participerez à l'animation de la communauté Data en favorisant la collaboration et le partage des meilleures pratiques développées par les data analystes à travers toute l'entreprise. Votre environnement technique sera le suivant : Nos référentiels sont développés sur le Master Data Management EBX (TIBCO), notre architecture est évènementielle et déployée sur le cloud publique AWS. Nos IHM sont développés en Angular.  Nous interagissons avec l’ensemble des métiers de la banque !  Profil recherché Prêts à rejoindre notre équipe ? Vous avez déjà participé à un/des projets de mises en place de référentiels bancaires (idéalement autour des tiers) et en comprenez les enjeux  Vous avez de l’expérience en modélisation fonctionnelle et avez expérimenté la mise en place de règles de qualité  Vous êtes doté d’un excellent relationnel, vous permettant de sensibiliser vos différents interlocuteurs Métiers, Data & IT  Vous êtes à la fois rigoureux et analytique  Vous aimez travailler en équipe, vous êtes curieux, proactif et responsable  Vous êtes diplômé.e Bac+5 et parlez couramment anglais  Les + du poste : Des challenges tech à relever et des événements tech futuristes auxquels vous serez acteur.trice et convié.e Vivre au rythme d’une culture Tech affirmée au cœur d’une équipe soudée Vibrer au son d’un podcast hebdo Assister à des Town Hall (événements virtuels & soirées) trimestriels Le poste est localisé principalement à Maisons-Alfort, soit en province sur nos sites ou futurs sites de Lille, Montpellier, Lyon, Nantes, Rennes, Bordeaux, Orléans Les bonnes raisons de rejoindre l’aventure Bpifrance ! Un travail avec du sens : Vous contribuerez à une mission unique d’utilité publique au service de l’économie française et au sein d’une banque engagée sur des sujets de société (climat, jeunesse, égalité des chances…). Un environnement dans lequel il fait bon vivre : Vous intégrerez des équipes dynamiques et bienveillantes, au sein d’une entreprise attentive à la Qualité de Vie au Travail de ses collaborateurs. Nos certifications Happy Trainees et Meilleurs Employeurs France par Glassdoor en témoignent ! Des conditions avantageuses : Vous bénéficierez des nombreux avantages qu’offre le groupe pour ses collaborateurs : télétravail, congés payés supérieurs au minimum légal, épargne salariale attractive, CSE, dispositifs de Qualité de Vie au Travail… Un tremplin pour votre carrière : Vous profiterez des meilleures conditions mises en place chez Bpifrance pour développer vos compétences et construire votre parcours de carrière, grâce à un accompagnement sur-mesure et des parcours de formation complets et personnalisés. Travailler chez Bpifrance, c’est intégrer une banque pas comme les autres, un projet d’entreprise ambitieux et tourné vers l’avenir. C’est plus qu’un métier : c’est une mission, une équipe, un réseau et un écosystème. Pour découvrir nos autres opportunités et tout savoir de la vie au sein du groupe, rendez-vous sur notre site carrière ! Bpifrance est une banque citoyenne dotée d’un code de déontologie et d’une politique anti-corruption. Avant de postuler, nous vous invitons à consulter notre politique relative à la gestion des données à caractère personnel disponible sur notre site.
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 4 mois
France,not-found,Tech Lead Data Engineer - GCP - H/F - END USER,FRG Technology Consulting,https://uk.linkedin.com/company/frg-technology-consulting?trk=public_jobs_topcard-org-name,Paris,not-found,"Diriger la construction et la gestion d'une équipe hautement qualifiée, Fournir une assistance, superviser et réviser le code des ingénieurs logiciels,  Participer à la conception architecturale,  Utiliser Python et React pour le développement de la plateforme,  Intégrer le processus Agile pour créer de nouvelles fonctionnalités ou améliorer celles existantes,  Effectuer le nettoyage du code et des tests,  Mettre en place des déploiements et des pipelines CI/CD,  Assurer la qualité et la responsabilité des API,  Maintenir la réactivité du site Web,  Optimiser les pages Web en termes de vitesse de chargement et de SEO,  Collaborer avec les concepteurs pour l'intégration de maquettes,  Fournir des recommandations sur les conceptions techniques,  Communiquer et synthétiser le travail pour les autres membres de l'équipe. Compétence technique : Python/FastAPI, Pytorch, React.js, React Native, Unity, MongoDB, Firebase, Google App Engine (GCP), Cloud Run, Cloud functions, Pinecone, Docker, Linux, Shell, Git. Outils :Figma, Trello, Gitlab, Google Workspace, ElasticSearch.
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 mois
France,not-found,Analyste transparence / Data Steward H/F,MSD France,https://fr.linkedin.com/company/msd-france?trk=public_jobs_topcard-org-name,Paris,https://media.licdn.com/dms/image/D4E0BAQGsLUHYZvpapw/company-logo_100_100/0/1688130411958/msd_france_logo?e=2147483647&v=beta&t=3Y214CgrVcH_YsamSlx0GixsA65CYiGDANrrLFSwRkA,"Job Description Description générale – Fonctions et responsabilités  Dans le cadre des obligations de transparence française, l’analyste s’assure, garanti et veille à la mise en conformité des données sur le site de la direction générale de la santé. Il collecte, vérifie, met en forme, analyse et transmet des données dans le cadre des obligations EFPIA (European Federation of Pharmaceutical Industries and Associations) et des données compliance globale ou international. Il est le point de contact du projet Global EFPIA ainsi que le point de contact interne et externe pour la transparence France. Activités principales   Analyse et gestion des données Transparence   Gestion, traitement des données / informations et analyse (recherche, recueil, analyse, priorisation, diffusion, classement, suivi)  Elaboration, mise en place et exploitation de tableaux de bord  Organisation et mise en oeuvre de processus / procédures spécifiques à son domaine d’activité (tableau de bord d’indicateurs)  Organisation, animation et suivi d’activités spécifiques au domaine d’activité  Réalisation d’études, de travaux de synthèse, relatifs à son domaine d’activité  Réalisation d’outils et / ou de méthodes spécifiques à son domaine d’activité Mise en place et suivi de formulaire de recueil de l’information et des contrôles de cohérence spécifiques Traitement et analyse de l’information en lien avec le programme Qualité Risques Evaluation extraction, regroupement, représentation graphique  Est l’interlocuteur dédié pour la France en transparence et le global pour le projet EFPIA   Analyse et transmet les données France dans le cadre des obligations EFPIA  S’assure de la mise à jour des données en conformité avec les demandes du Global  Garantie la mise en conformité des données Transparence sur le site de la Direction Générale de la santé  Gestion de l’outil MediSpend  Paramétrage du logiciel MediSpend (création des accès, modification du mapping…)  Assure des formations à l’outil auprès des collaborateurs Compétences et expériences requises   Maîtrise de la loi de transparence  Etudes supérieures, niveau Master 2  Rigueur  Capacité d’analyse  Sens de l'organisation  Sens du relationnel  Aisance dans la prise de parole en public (réunions et présentations)  Gestion de prestataire (informatique)  Réactivité  Expérience dans un poste de gestion de manifestations professionnelles dans l'industrie pharmaceutique  Maîtrise des outils informatiques, CRM, base de données, AGS  Anglais courant Qui sommes-nous ?  Nous sommes connus sous le nom de Merck & Co., Inc., Rahway, New Jersey, USA aux États-Unis et au Canada et de MSD partout ailleurs. Depuis plus d’un siècle, nous inventons pour la vie, mettant au point des médicaments et des vaccins pour un grand nombre des maladies les plus éprouvantes au monde. Aujourd’hui, notre société continue d’être à l’avant-garde de la recherche afin d’offrir des solutions de santé novatrices et de faire progresser la prévention et le traitement des maladies qui menacent les gens et les animaux du monde entier. Que cherchons-nous ?  Imaginez que vous vous levez le matin pour faire un travail aussi important que d’aider à sauver et à améliorer des vies partout à travers le monde. Ici, vous avez l’occasion de le faire. Vous pouvez faire preuve d’empathie, de créativité, de maîtrise numérique ou de génie scientifique pour travailler en collaboration avec un groupe diversifié de collègues qui poursuivent et apportent de l’espoir à d’innombrables personnes qui luttent contre certaines des maladies les plus difficiles de notre époque. Notre équipe évolue constamment, alors si vous êtes curieux sur le plan intellectuel, joignez-vous à nous et commencez à exercer votre influence dès aujourd’hui. Current Employees apply HERE Current Contingent Workers apply HERE Search Firm Representatives Please Read Carefully  Merck & Co., Inc., Rahway, NJ, USA, also known as Merck Sharp & Dohme LLC, Rahway, NJ, USA, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails. Employee Status  Regular Relocation  VISA Sponsorship  Travel Requirements Flexible Work Arrangements  Shift  Valid Driving License  Hazardous Material(s)  Requisition ID  R275146
       

        

    
    
    

     
        Voir plus

         
     
  

        

    
    
    

     
        Voir moins",il y a 1 semaine
